epoch,val_loss,val_accuracy,val_precision,val_recall,val_specificity,val_f1,val_balanced_accuracy,val_tp,val_tn,val_fp,val_fn
234,0.15000563859939575,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
235,0.15005339682102203,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
236,0.15009987354278564,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
237,0.15014506876468658,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
238,0.15018898248672485,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
239,0.15023164451122284,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
240,0.15027306973934174,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
241,0.15031325817108154,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
242,0.15035223960876465,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
243,0.15039001405239105,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
244,0.15042662620544434,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
245,0.1504620611667633,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
246,0.15049633383750916,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
247,0.1505294293165207,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
248,0.15056143701076508,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
249,0.15059232711791992,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
250,0.15062211453914642,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
251,0.15065082907676697,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
252,0.15067847073078156,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
253,0.15070512890815735,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
254,0.1507306694984436,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
255,0.15075524151325226,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
256,0.15077880024909973,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
257,0.1508013904094696,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
258,0.15082302689552307,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
259,0.15084370970726013,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
260,0.15086348354816437,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
261,0.15088234841823578,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
262,0.15090033411979675,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
263,0.1509174406528473,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
264,0.15093368291854858,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
265,0.1509491205215454,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
266,0.15096375346183777,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
267,0.15097758173942566,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
268,0.15099060535430908,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
269,0.1510029137134552,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
270,0.15101444721221924,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
271,0.15102532505989075,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
272,0.15103548765182495,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
273,0.15104496479034424,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
274,0.15105384588241577,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
275,0.1510620415210724,0.96875,1.0,0.9375,1.0,0.967741935483871,0.96875,15,16,0,1
