epoch,train_loss,val_loss,val_accuracy,val_macro_recall,val_macro_f1,learning_rate
1,1.7466094916379904,1.6548222303390503,0.13793103448275862,0.25,0.10909090909090909,0.00029999218663458546
2,1.521536431735075,1.6384793519973755,0.29310344827586204,0.38522727272727275,0.2773333333333333,0.00029996874739516546
3,1.3956526910202414,1.616261601448059,0.3103448275862069,0.3659090909090909,0.29162393162393163,0.00029992968485211674
4,1.3545273331147205,1.584660530090332,0.3448275862068966,0.39090909090909093,0.3104466592838686,0.00029987500328908733
5,1.3325908319859565,1.5386598110198975,0.39655172413793105,0.4284090909090909,0.3295807757607418,0.00029980470870252676
6,1.2085371077815188,1.4674404859542847,0.5,0.6375,0.5456990497333704,0.0002997188088010287
7,1.1935499544385113,1.3780829906463623,0.5172413793103449,0.6875,0.5574637556157234,0.00029961731300448525
8,1.1174240580087975,1.2761130332946777,0.5172413793103449,0.6806818181818182,0.5546413471585885,0.00029950023244305435
9,1.1071387061589881,1.173681616783142,0.5,0.6647727272727273,0.5328347578347579,0.0002993675799559389
10,1.0657746972917002,1.076941967010498,0.5,0.6647727272727273,0.5328347578347579,0.00029921937008997894
11,1.0335247184656844,0.9897188544273376,0.5172413793103449,0.6704545454545455,0.5482714412024757,0.00029905561909805646
12,1.0423588300053077,0.918647825717926,0.6206896551724138,0.7340909090909091,0.6189996065315758,0.0002988763449373131
13,0.9618567424484447,0.8617021441459656,0.6896551724137931,0.7795454545454545,0.6699635870688503,0.0002986815672671807
14,0.9713418830799151,0.8220163583755493,0.6896551724137931,0.7761363636363636,0.6639862401100792,0.0002984713074472258
15,0.9254653272749502,0.794873058795929,0.7068965517241379,0.7852272727272727,0.6754228255404726,0.0002982455885348071
16,0.9141109751749642,0.7792061567306519,0.7241379310344828,0.7306818181818182,0.6641748251748252,0.0002980044352825469
17,0.9199931274486494,0.7524294853210449,0.7241379310344828,0.6988636363636364,0.642030303030303,0.00029774787413561687
18,0.9217188011241865,0.7387598156929016,0.7586206896551724,0.7579545454545455,0.6912500723030945,0.00029747593322883807
19,0.8531793076780778,0.7230740785598755,0.7586206896551724,0.7488636363636364,0.6863160173160173,0.0002971886423835953
20,0.8838310671758048,0.7084428071975708,0.7413793103448276,0.7397727272727274,0.6749127864005914,0.0002968860331045672
21,0.8558224545249457,0.7115812301635742,0.7241379310344828,0.7306818181818182,0.6641748251748252,0.0002965681385762714
22,0.8287542530252964,0.7200848460197449,0.6896551724137931,0.7034090909090909,0.635273432449903,0.0002962349936594253
23,0.8150806623169139,0.6886671781539917,0.7241379310344828,0.725,0.6667032967032966,0.0002958866348871231
24,0.7683095939551727,0.6767988204956055,0.7413793103448276,0.7340909090909091,0.676708657196462,0.0002955231004608299
25,0.7742503866364684,0.6662947535514832,0.7241379310344828,0.7215909090909091,0.658529170016975,0.00029514443024619214
26,0.7864314823210994,0.6527537703514099,0.7413793103448276,0.7715909090909091,0.6903240418118466,0.0002947506657686662
27,0.7602114858506601,0.6554230451583862,0.7068965517241379,0.7443181818181819,0.6613684210526316,0.0002943418502089643
28,0.7719905497152594,0.6478813886642456,0.7068965517241379,0.7443181818181819,0.6613684210526316,0.0002939180283983195
29,0.7166476045982747,0.6287427544593811,0.7586206896551724,0.7897727272727273,0.7083460198338247,0.0002934792468135694
30,0.7161253524731986,0.603096067905426,0.8103448275862069,0.8204545454545455,0.7537454793268746,0.0002930255535720593
31,0.6972504295880282,0.5935560464859009,0.8103448275862069,0.8261363636363637,0.7568646934460889,0.0002925569984263659
32,0.7295674259149576,0.6024816036224365,0.7758620689655172,0.7579545454545455,0.6986828752642706,0.000292073632758841
33,0.7060833528072019,0.612420380115509,0.7413793103448276,0.6954545454545455,0.6379930873596489,0.00029157550957597704
34,0.685583476024338,0.6044641733169556,0.7413793103448276,0.6954545454545455,0.6379930873596489,0.00029106268350259445
35,0.6929662514336502,0.6047554016113281,0.7758620689655172,0.7579545454545455,0.6986828752642706,0.0002905352107758511
36,0.6977107796487929,0.6062796115875244,0.7758620689655172,0.7579545454545455,0.6986828752642706,0.0002899931492390757
37,0.6914139533344703,0.604546070098877,0.8103448275862069,0.8204545454545455,0.7537454793268746,0.00028943655833542413
