epoch,val_loss,val_accuracy,val_precision,val_recall,val_specificity,val_f1,val_balanced_accuracy,val_tp,val_tn,val_fp,val_fn
0,0.1863747239112854,0.96875,0.9411764705882353,1.0,0.9375,0.9696969696969697,0.96875,16,15,1,0
1,0.1816476732492447,0.96875,0.9411764705882353,1.0,0.9375,0.9696969696969697,0.96875,16,15,1,0
2,0.17716389894485474,0.96875,0.9411764705882353,1.0,0.9375,0.9696969696969697,0.96875,16,15,1,0
3,0.17283135652542114,0.96875,0.9411764705882353,1.0,0.9375,0.9696969696969697,0.96875,16,15,1,0
4,0.1686808168888092,0.96875,0.9411764705882353,1.0,0.9375,0.9696969696969697,0.96875,16,15,1,0
5,0.16474618017673492,0.96875,0.9411764705882353,1.0,0.9375,0.9696969696969697,0.96875,16,15,1,0
6,0.1610444337129593,0.96875,0.9411764705882353,1.0,0.9375,0.9696969696969697,0.96875,16,15,1,0
7,0.1575811207294464,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,15,15,1,1
8,0.1543555110692978,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,15,15,1,1
9,0.15136384963989258,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,15,15,1,1
10,0.14860090613365173,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,15,15,1,1
11,0.14606040716171265,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,15,15,1,1
12,0.14373503625392914,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,15,15,1,1
13,0.14161629974842072,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,15,15,1,1
14,0.1396947056055069,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
15,0.1379600316286087,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
16,0.13640156388282776,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
17,0.13500836491584778,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
18,0.1337696760892868,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
19,0.13267484307289124,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
20,0.1317136585712433,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
21,0.13087652623653412,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
22,0.13015420734882355,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
23,0.12953808903694153,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
24,0.12902012467384338,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
25,0.12859275937080383,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
26,0.128248929977417,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
27,0.12798206508159637,0.90625,0.9333333333333333,0.875,0.9375,0.9032258064516129,0.90625,14,15,1,2
