epoch,train_loss,val_loss,lr,val_accuracy,val_precision,val_recall,val_specificity,val_f1,val_balanced_accuracy,val_tp,val_tn,val_fp,val_fn
1,0.5829267226453972,0.5695426885423989,0.0002999917754048268,0.8514588859416445,0.8155339805825242,0.6942148760330579,0.92578125,0.75,0.8099980630165289,84,237,19,37
2,0.436998441770084,0.43927665114086567,0.0002999671025212268,0.8779840848806366,0.9120879120879121,0.6859504132231405,0.96875,0.7830188679245284,0.8273502066115703,83,248,8,38
3,0.38925296584523555,0.3683520903321729,0.0002999259840548597,0.9018567639257294,0.85,0.8429752066115702,0.9296875,0.846473029045643,0.886331353305785,102,238,18,19
4,0.3309109529825692,0.37769256393852535,0.00029986842451482874,0.8938992042440318,0.8932038834951457,0.7603305785123967,0.95703125,0.8214285714285715,0.8586809142561984,92,245,11,29
5,0.2694226293215998,0.3688857614677844,0.000299794430213186,0.8885941644562334,0.8434782608695652,0.8016528925619835,0.9296875,0.8220338983050848,0.8656701962809917,97,238,18,24
6,0.25604445865451386,0.45367762493834257,0.0002997040092642407,0.8726790450928382,0.792,0.8181818181818182,0.8984375,0.8048780487804879,0.8583096590909092,99,230,26,22
7,0.2253225869683147,0.41262732157656623,0.0002995971715836687,0.8859416445623343,0.8482142857142857,0.7851239669421488,0.93359375,0.815450643776824,0.8593588584710744,95,239,17,26
8,0.20030544421955446,0.4175607139140921,0.00029947392888742566,0.8726790450928382,0.8230088495575221,0.768595041322314,0.921875,0.7948717948717948,0.845235020661157,93,236,20,28
9,0.20427779151313574,0.5507954275260237,0.000299334294690462,0.8381962864721485,0.8333333333333334,0.6198347107438017,0.94140625,0.7109004739336493,0.7806204803719008,75,241,15,46
10,0.1880096819444268,0.4191232826412515,0.00029917828430524096,0.8726790450928382,0.7967479674796748,0.8099173553719008,0.90234375,0.8032786885245901,0.8561305526859504,98,231,25,23
11,0.18019172784767615,0.47592602025925007,0.0002990059148400594,0.8461538461538461,0.7889908256880734,0.7107438016528925,0.91015625,0.7478260869565218,0.8104500258264462,86,233,23,35
12,0.18593512434727516,0.41088914760544065,0.0002988172051971717,0.8912466843501327,0.8846153846153846,0.7603305785123967,0.953125,0.8177777777777777,0.8567277892561984,92,244,12,29
13,0.16976767207713836,0.43012193224790557,0.0002986121760707165,0.8726790450928382,0.8067226890756303,0.7933884297520661,0.91015625,0.8,0.8517723398760331,96,233,23,25
14,0.17638440769856462,0.5222346630115408,0.0002983908499444482,0.8541114058355438,0.8367346938775511,0.6776859504132231,0.9375,0.7488584474885844,0.8075929752066116,82,240,16,39
15,0.1804428415820229,0.43676976484076097,0.00029815325108927063,0.8779840848806366,0.8378378378378378,0.768595041322314,0.9296875,0.8017241379310346,0.849141270661157,93,238,18,28
16,0.17773101485608922,0.4900359579359505,0.0002978994055605757,0.8673740053050398,0.8585858585858586,0.7024793388429752,0.9453125,0.7727272727272727,0.8238959194214877,85,242,14,36
17,0.16950041268553054,0.4211707764184127,0.0002976293411953862,0.8885941644562334,0.898989898989899,0.7355371900826446,0.9609375,0.8090909090909091,0.8482373450413223,89,246,10,32
18,0.1719258833438792,0.42614853318869594,0.00029734308760930326,0.896551724137931,0.91,0.7520661157024794,0.96484375,0.823529411764706,0.8584549328512396,91,247,9,30
19,0.1659133443354111,0.4848468009609759,0.0002970406761932582,0.870026525198939,0.9864864864864865,0.6033057851239669,0.99609375,0.7487179487179488,0.7996997675619835,73,255,1,48
20,0.1667058868701697,0.5926383022288112,0.00029672214011007076,0.8408488063660478,0.8860759493670886,0.5785123966942148,0.96484375,0.7000000000000001,0.7716780733471074,70,247,9,51
21,0.16386400874262522,0.3559777688442554,0.000296387514290812,0.8912466843501327,0.8571428571428571,0.7933884297520661,0.9375,0.8240343347639485,0.8654442148760331,96,240,16,25
22,0.16726941952770605,0.4766122913803283,0.0002960368354309739,0.8647214854111406,0.8571428571428571,0.6942148760330579,0.9453125,0.767123287671233,0.8197636880165289,84,242,14,37
