epoch,train_loss,val_loss,val_accuracy,val_macro_recall,val_macro_f1,learning_rate
1,1.6604102397266822,7.914271831512451,0.27586206896551724,0.2,0.08648648648648648,0.00029999218663458546
2,1.533060627647593,2.2280850410461426,0.27586206896551724,0.2,0.08648648648648648,0.00029996874739516546
3,1.4899188476272776,1.650312900543213,0.27586206896551724,0.2,0.08648648648648648,0.00029992968485211674
4,1.4087315978883188,1.5173419713974,0.3620689655172414,0.3690909090909091,0.2573913043478261,0.00029987500328908733
5,1.352672184569926,1.4787259101867676,0.43103448275862066,0.5147727272727273,0.3759157509157509,0.00029980470870252676
6,1.2872471296334569,1.430325984954834,0.3448275862068966,0.5056818181818181,0.3249106449106449,0.0002997188088010287
7,1.210454571096203,1.387526512145996,0.3620689655172414,0.5238636363636363,0.35366858237547893,0.00029961731300448525
8,1.2041042273557638,1.3121566772460938,0.3448275862068966,0.5056818181818181,0.3277703139772105,0.00029950023244305435
9,1.1398520726191848,1.2529544830322266,0.3793103448275862,0.5272727272727272,0.3640106951871657,0.0002993675799559389
10,1.1279835414282884,1.1557705402374268,0.3793103448275862,0.5272727272727272,0.3640106951871657,0.00029921937008997894
11,1.0971189073369474,1.0761964321136475,0.3793103448275862,0.5272727272727272,0.3640106951871657,0.00029905561909805646
12,1.0885238677640505,1.0229359865188599,0.39655172413793105,0.5363636363636364,0.38048039215686275,0.0002988763449373131
13,1.0319671208345438,0.9958641529083252,0.3793103448275862,0.5238636363636363,0.37097376085712797,0.0002986815672671807
14,1.0085825980464114,0.9851521849632263,0.39655172413793105,0.5329545454545455,0.39200191570881227,0.0002984713074472258
15,1.0081461562386043,0.9729568958282471,0.4482758620689655,0.5693181818181818,0.4555614500442086,0.0002982455885348071
16,0.9864508517180817,0.9711708426475525,0.4827586206896552,0.5965909090909091,0.4936288998357963,0.0002980044352825469
17,0.9322408098208753,0.9565630555152893,0.5,0.6238636363636363,0.5175971538040504,0.00029774787413561687
18,0.986523501480682,0.9334878325462341,0.5172413793103449,0.6420454545454545,0.5354830261016874,0.00029747593322883807
19,0.8781970181042635,0.906634509563446,0.5862068965517241,0.678409090909091,0.5909078548960813,0.0002971886423835953
20,0.9037753962263276,0.9132660031318665,0.6551724137931034,0.6988636363636364,0.615484268125855,0.0002968860331045672
21,0.8625028042853633,0.9109164476394653,0.7241379310344828,0.7443181818181819,0.6801977834612106,0.0002965681385762714
22,0.8492101295084893,0.8689920902252197,0.7241379310344828,0.7443181818181819,0.6801977834612106,0.0002962349936594253
23,0.8265775238411336,0.7460275888442993,0.8448275862068966,0.8363636363636363,0.8114301711726124,0.0002958866348871231
24,0.7602952771548983,0.669430673122406,0.8275862068965517,0.8238636363636364,0.7992411584516848,0.0002955231004608299
25,0.7513383785380593,0.6296631097793579,0.8103448275862069,0.7909090909090909,0.7684379905808477,0.00029514443024619214
26,0.7350931001614921,0.6159393787384033,0.7758620689655172,0.7227272727272728,0.6965128205128204,0.0002947506657686662
27,0.6685448085205464,0.6496074795722961,0.7586206896551724,0.7102272727272727,0.6713159746657282,0.0002943418502089643
28,0.6568349992172627,0.6549221277236938,0.8275862068965517,0.8147727272727273,0.7819173746460102,0.0002939180283983195
29,0.6318759344801118,0.6194630861282349,0.8275862068965517,0.8147727272727273,0.7873708788969245,0.0002934792468135694
30,0.5949089127250865,0.6023684740066528,0.8275862068965517,0.809090909090909,0.7701182307112132,0.0002930255535720593
31,0.5831124676933771,0.6226137280464172,0.7931034482758621,0.7784090909090909,0.7304119425547997,0.0002925569984263659
32,0.5871471408047254,0.6328681707382202,0.8103448275862069,0.7909090909090909,0.7356106659298149,0.000292073632758841
33,0.5595077562935745,0.5922921895980835,0.8275862068965517,0.85,0.7754621848739496,0.00029157550957597704
34,0.5747766147685957,0.5691914558410645,0.8448275862068966,0.8681818181818182,0.801962481962482,0.00029106268350259445
35,0.5587853562982776,0.5411555767059326,0.8620689655172413,0.8863636363636364,0.8293734335839599,0.0002905352107758511
36,0.547052597697777,0.5197961330413818,0.8793103448275862,0.8988636363636363,0.8482442179719858,0.0002899931492390757
37,0.5468738207334205,0.5259954929351807,0.8793103448275862,0.8988636363636363,0.845357979170906,0.00028943655833542413
38,0.5092935909198809,0.585782527923584,0.8448275862068966,0.8772727272727273,0.8072089314194578,0.0002888654991013612
39,0.5218043116074574,0.6130526065826416,0.8620689655172413,0.8863636363636364,0.8266270326980243,0.0002882800341599672
40,0.5024246777160258,0.626987874507904,0.8448275862068966,0.8738636363636363,0.8139114243288473,0.0002876802277140705
41,0.5259274033051503,0.6077748537063599,0.8275862068965517,0.8238636363636364,0.7908097538532322,0.00028706614553920714
42,0.526851442418521,0.5782063603401184,0.8275862068965517,0.8238636363636364,0.7908097538532322,0.00028643785497640766
43,0.47594777843620206,0.5419358015060425,0.8275862068965517,0.8272727272727274,0.7915584415584416,0.00028579542492481244
44,0.515561438059505,0.5222370028495789,0.8275862068965517,0.859090909090909,0.784992784992785,0.0002851389258341162
45,0.49858691118940524,0.5048238039016724,0.8620689655172413,0.884090909090909,0.8240404040404041,0.00028446842969684225
46,0.5008353296714493,0.5313892364501953,0.8103448275862069,0.809090909090909,0.7525632262474369,0.00028378401004044794
47,0.47506432744521127,0.5683053731918335,0.8103448275862069,0.8113636363636363,0.7588461538461537,0.0002830857419192612
48,0.44160518465162835,0.5658444166183472,0.8448275862068966,0.8329545454545455,0.7950574712643677,0.0002823737019062504
49,0.4623098750657673,0.5314652919769287,0.8793103448275862,0.8579545454545455,0.8315880893300248,0.00028164796808462683
50,0.4246488266353366,0.4890584945678711,0.896551724137931,0.8738636363636363,0.8523185341789992,0.00028090862003928236
51,0.46294442007813275,0.49185022711753845,0.8793103448275862,0.8556818181818182,0.8263536218982976,0.0002801557388480618
52,0.48920654345162307,0.5024762153625488,0.8793103448275862,0.8579545454545455,0.8399641577060931,0.00027938940707287205
53,0.4567151956165893,0.517122745513916,0.8620689655172413,0.8454545454545455,0.8139299397920088,0.000278609708750628
54,0.45442050016379054,0.5510098338127136,0.8620689655172413,0.8454545454545455,0.8155900621118011,0.000277816729384037
55,0.44061189739010004,0.5557836294174194,0.8103448275862069,0.7965909090909091,0.7409339774557165,0.0002770105559322228
56,0.48062764466563357,0.5134743452072144,0.8275862068965517,0.809090909090909,0.7589233954451345,0.000276191276801189
57,0.43827791908119296,0.49979865550994873,0.8620689655172413,0.8397727272727273,0.8139128084334093,0.00027535898183412487
58,0.42277169303049017,0.5000505447387695,0.8793103448275862,0.8579545454545455,0.8413043478260868,0.00027451376230155266
59,0.4379337603532815,0.5088847875595093,0.8620689655172413,0.8454545454545455,0.8279710144927535,0.0002736557108913188
60,0.4892756931389434,0.4974186420440674,0.8448275862068966,0.8272727272727274,0.7986727688787184,0.00027278492169842985
61,0.4255592687220513,0.5038571357727051,0.8103448275862069,0.828409090909091,0.7426582038651004,0.00027190149021473367
62,0.4722482230089888,0.5408225059509277,0.8448275862068966,0.8647727272727274,0.8068599033816426,0.0002710055133184478
63,0.46361559478542474,0.5931794047355652,0.8448275862068966,0.859090909090909,0.7922210781545821,0.0002700970892635357
64,0.4917716648005232,0.5943642258644104,0.8448275862068966,0.821590909090909,0.7777941798331602,0.000269176317668932
65,0.4258506690399556,0.6163448095321655,0.8275862068965517,0.809090909090909,0.7589233954451345,0.0002682432995076182
66,0.40741470908816857,0.5817935466766357,0.8448275862068966,0.821590909090909,0.7777941798331602,0.00026729813709554977
67,0.3888577011567128,0.5365138053894043,0.8448275862068966,0.821590909090909,0.7777941798331602,0.00026634093408043637
68,0.41236541995519327,0.49335527420043945,0.8620689655172413,0.8397727272727273,0.8034367971210076,0.00026537179543037514
69,0.4307850569109373,0.49307358264923096,0.8620689655172413,0.8397727272727273,0.8022898437159898,0.0002643908274223403
70,0.40340249070638345,0.5146127939224243,0.8620689655172413,0.8397727272727273,0.8022898437159898,0.00026339813763052853
71,0.40979983761340755,0.5412392020225525,0.8275862068965517,0.821590909090909,0.7720642798062153,0.00026239383491456195
72,0.47478400604634347,0.5500091314315796,0.8448275862068966,0.8397727272727273,0.797778565520501,0.000261378029407551
73,0.4107381588296045,0.5401762127876282,0.8620689655172413,0.8454545454545455,0.8128571428571428,0.0002603508325040164
74,0.3961369417890718,0.5154244899749756,0.8620689655172413,0.8454545454545455,0.8155900621118011,0.0002593123568476743
75,0.40405396570133256,0.48841923475265503,0.8793103448275862,0.8579545454545455,0.834460846499827,0.0002582627163190828
76,0.3742428840715674,0.4857228398323059,0.8448275862068966,0.815909090909091,0.7782144347100542,0.00025720202602315444
77,0.3906269850610178,0.48560863733291626,0.8620689655172413,0.828409090909091,0.7934088846554814,0.0002561304022765328
78,0.4109824797775172,0.46894749999046326,0.8793103448275862,0.8522727272727273,0.8253394355453851,0.000255047962594838
79,0.38784319086919855,0.4669361710548401,0.8793103448275862,0.8522727272727273,0.8379357969391565,0.00025395482567977897
