epoch,train_loss,val_loss,lr,val_accuracy,val_precision,val_recall,val_specificity,val_f1,val_balanced_accuracy,val_tp,val_tn,val_fp,val_fn
1,0.5683734119969668,0.7405127082419442,0.0002999917754048268,0.7758284600389863,0.65,0.6380368098159509,0.84,0.6439628482972136,0.7390184049079754,104,294,56,59
2,0.44989471737351244,0.6093017155664009,0.0002999671025212268,0.797270955165692,0.7122302158273381,0.6073619631901841,0.8857142857142857,0.6556291390728477,0.7465381244522349,99,310,40,64
3,0.3846217807395235,0.571791883071496,0.0002999259840548597,0.8148148148148148,0.6827956989247311,0.7791411042944786,0.8314285714285714,0.7277936962750716,0.8052848378615249,127,291,59,36
4,0.329818546222018,0.7886343202744311,0.00029986842451482874,0.8245614035087719,0.658008658008658,0.9325153374233128,0.7742857142857142,0.7715736040609137,0.8534005258545135,152,271,79,11
5,0.26644487034490777,0.795480722514277,0.000299794430213186,0.8304093567251462,0.668141592920354,0.9263803680981595,0.7857142857142857,0.7763496143958869,0.8560473269062225,151,275,75,12
6,0.22737417003137705,0.5459271647457259,0.0002997040092642407,0.847953216374269,0.7514792899408284,0.7791411042944786,0.88,0.7650602409638554,0.8295705521472393,127,308,42,36
7,0.20018611489145263,0.6740926235885183,0.0002995971715836687,0.8382066276803118,0.6801801801801802,0.9263803680981595,0.7971428571428572,0.7844155844155846,0.8617616126205083,151,279,71,12
8,0.20045327652146935,0.5095929160685102,0.00029947392888742566,0.8752436647173489,0.7591623036649214,0.8895705521472392,0.8685714285714285,0.8192090395480226,0.8790709903593339,145,304,46,18
9,0.1898526394999701,0.5164022079394807,0.000299334294690462,0.8596491228070176,0.7935483870967742,0.754601226993865,0.9085714285714286,0.7735849056603773,0.8315863277826467,123,318,32,40
10,0.21388504545031398,0.5779465236510449,0.00029917828430524096,0.8713450292397661,0.8050314465408805,0.7852760736196319,0.9114285714285715,0.7950310559006211,0.8483523225241016,128,319,31,35
