epoch,train_loss,val_loss,lr,val_accuracy,val_precision,val_recall,val_specificity,val_f1,val_balanced_accuracy,val_tp,val_tn,val_fp,val_fn
1,0.6881128549575806,1.0043911144540116,0.0002999917754048268,0.4594594594594595,0.4594594594594595,1.0,0.0,0.6296296296296297,0.5,17,0,20,0
2,0.5700294375419617,0.6442147590018608,0.0002999671025212268,0.6216216216216216,0.6153846153846154,0.47058823529411764,0.75,0.5333333333333333,0.6102941176470589,8,15,5,9
3,0.5276376008987427,0.6098888162020091,0.0002999259840548597,0.7027027027027027,0.875,0.4117647058823529,0.95,0.56,0.6808823529411765,7,19,1,10
4,0.42760584950447084,0.6152477167748116,0.00029986842451482874,0.7027027027027027,0.875,0.4117647058823529,0.95,0.56,0.6808823529411765,7,19,1,10
5,0.4160383939743042,0.6254218494569933,0.000299794430213186,0.6486486486486487,0.75,0.35294117647058826,0.9,0.48,0.6264705882352941,6,18,2,11
6,0.3574229598045349,0.6193944489633715,0.0002997040092642407,0.6216216216216216,0.6363636363636364,0.4117647058823529,0.8,0.5,0.6058823529411765,7,16,4,10
7,0.3816223621368408,0.6064941544790525,0.0002995971715836687,0.7567567567567568,0.7222222222222222,0.7647058823529411,0.75,0.7428571428571428,0.7573529411764706,13,15,5,4
8,0.2705625981092453,0.6441513332160743,0.00029947392888742566,0.7567567567567568,0.7222222222222222,0.7647058823529411,0.75,0.7428571428571428,0.7573529411764706,13,15,5,4
9,0.288481205701828,0.6406384851481464,0.000299334294690462,0.7567567567567568,0.7222222222222222,0.7647058823529411,0.75,0.7428571428571428,0.7573529411764706,13,15,5,4
10,0.2610074430704117,0.6011484700280267,0.00029917828430524096,0.7567567567567568,0.75,0.7058823529411765,0.8,0.7272727272727272,0.7529411764705882,12,16,4,5
11,0.22862889170646666,0.8275694718232026,0.0002990059148400594,0.7297297297297297,0.7333333333333333,0.6470588235294118,0.8,0.6875,0.723529411764706,11,16,4,6
