epoch,train_loss,val_loss,val_f1,val_balanced_accuracy,learning_rate
1,0.7019689679145813,0.5707502961158752,0.7741935483870968,0.697391304347826,0.002999918576507786
2,0.5917124152183533,0.470541387796402,0.8627450980392156,0.8530434782608696,0.002999674314960146
3,0.45740050077438354,0.4459311068058014,0.8333333333333333,0.8347826086956522,0.002999267242143112
4,0.37536612153053284,0.4278472661972046,0.8260869565217391,0.8365217391304347,0.002998697402696805
5,0.3413989543914795,0.4171609878540039,0.7999999999999999,0.8165217391304347,0.0029979648591105424
6,0.2828066945075989,0.4093424379825592,0.7999999999999999,0.8165217391304347,0.0029970696917159837
7,0.24169981479644775,0.40127256512641907,0.8260869565217391,0.8365217391304347,0.0029960119986783204
8,0.22039756178855896,0.3961355686187744,0.8085106382978724,0.8147826086956522,0.002994791895985514
9,0.2034977376461029,0.3917292058467865,0.8333333333333333,0.8347826086956522,0.002993409517435574
10,0.18586818873882294,0.38379693031311035,0.8333333333333333,0.8347826086956522,0.002991865014621886
11,0.16639965772628784,0.37466564774513245,0.8085106382978724,0.8147826086956522,0.002990158556916589
12,0.1476297527551651,0.36789998412132263,0.7999999999999999,0.8165217391304347,0.002988290331452
13,0.13308538496494293,0.36061063408851624,0.7999999999999999,0.8165217391304347,0.002986260543100094
14,0.12260840088129044,0.3468240201473236,0.8181818181818181,0.8382608695652174,0.0029840694144500383
15,0.11327844858169556,0.3254978656768799,0.8444444444444444,0.8582608695652174,0.0029817171857837803
16,0.10352800786495209,0.30141863226890564,0.8936170212765958,0.8982608695652174,0.0029792041150497007
17,0.09397266805171967,0.27985653281211853,0.8936170212765958,0.8982608695652174,0.002976530477834325
18,0.08531887829303741,0.26285016536712646,0.9166666666666666,0.9182608695652175,0.0029736965673321037
19,0.07753236591815948,0.24987447261810303,0.9387755102040817,0.9382608695652175,0.002970702694313258
20,0.070604108273983,0.2398671656847,0.9387755102040817,0.9382608695652175,0.002967549187089702
21,0.06478551775217056,0.23210686445236206,0.9387755102040817,0.9382608695652175,0.0029642363914790405
22,0.06008154898881912,0.2262038141489029,0.9387755102040817,0.9382608695652175,0.0029607646707666435
23,0.05608920380473137,0.22198419272899628,0.96,0.9582608695652174,0.00295713440566581
24,0.05238765478134155,0.21935208141803741,0.96,0.9582608695652174,0.002953345994276018
25,0.048872023820877075,0.21805894374847412,0.96,0.9582608695652174,0.002949399852039267
26,0.04565373808145523,0.2175925374031067,0.96,0.9582608695652174,0.002945296411694523
27,0.04278755187988281,0.2173691987991333,0.9411764705882353,0.9365217391304348,0.0029410361232302612
28,0.040198516100645065,0.21705807745456696,0.92,0.9165217391304348,0.0029366194538351206
29,0.0378047414124012,0.2167034149169922,0.92,0.9165217391304348,0.002932046887846672
30,0.03561278432607651,0.21654029190540314,0.9387755102040817,0.9382608695652175,0.002927318926698304
31,0.03368149325251579,0.21670423448085785,0.9387755102040817,0.9382608695652175,0.0029224360888642355
32,0.03203228488564491,0.21709047257900238,0.9387755102040817,0.9382608695652175,0.00291739890980266
33,0.030614355579018593,0.21743495762348175,0.9387755102040817,0.9382608695652175,0.0029122079418970256
34,0.02934304252266884,0.2174941748380661,0.9387755102040817,0.9382608695652175,0.0029068637543954597
35,0.028155844658613205,0.2171633392572403,0.9387755102040817,0.9382608695652175,0.002901366933348345
36,0.02703305147588253,0.2164703607559204,0.9387755102040817,0.9382608695652175,0.002895718081544054
37,0.025978779420256615,0.2154955416917801,0.9411764705882353,0.9365217391304348,0.002889917818442843
38,0.02499375306069851,0.21430110931396484,0.9411764705882353,0.9365217391304348,0.002883966780108924
39,0.024065881967544556,0.21291303634643555,0.9411764705882353,0.9365217391304348,0.0028778656191407125
40,0.02318010851740837,0.2113427370786667,0.9411764705882353,0.9365217391304348,0.002871615004599263
41,0.022331584244966507,0.20961348712444305,0.9411764705882353,0.9365217391304348,0.0028652156219348976
42,0.02152838557958603,0.20776985585689545,0.9411764705882353,0.9365217391304348,0.0028586681729120397
43,0.020783135667443275,0.20587056875228882,0.9411764705882353,0.9365217391304348,0.0028519733755322583
44,0.020102310925722122,0.20397703349590302,0.9411764705882353,0.9365217391304348,0.002845131963955529
45,0.019481873139739037,0.20214571058750153,0.9411764705882353,0.9365217391304348,0.002838144688419727
46,0.018910568207502365,0.20042328536510468,0.9411764705882353,0.9365217391304348,0.002831012315158354
47,0.018376896157860756,0.1988416165113449,0.9411764705882353,0.9365217391304348,0.0028237356263165134
48,0.017873987555503845,0.1974114179611206,0.9411764705882353,0.9365217391304348,0.0028163154198651377
49,0.017399946227669716,0.19611893594264984,0.9411764705882353,0.9365217391304348,0.002808752509513482
50,0.016954872757196426,0.19492976367473602,0.9411764705882353,0.9365217391304348,0.002801047724619892
