epoch,train_loss,val_loss,val_f1,val_balanced_accuracy,learning_rate
1,0.5866340398788452,1.571718454360962,0.0,0.5,0.002999918576507786
2,0.5255228877067566,1.6578596830368042,0.0,0.5,0.002999674314960146
3,0.3502969741821289,1.429120421409607,0.0,0.5,0.002999267242143112
4,0.33262020349502563,1.3305379152297974,0.0,0.5,0.002998697402696805
5,0.25861668586730957,1.2963804006576538,0.0,0.5,0.0029979648591105424
6,0.19303186237812042,1.205545425415039,0.0,0.5,0.0029970696917159837
7,0.17317478358745575,1.0237663984298706,0.0909090909090909,0.5238095238095238,0.0029960119986783204
8,0.15481309592723846,0.7948041558265686,0.3076923076923077,0.5725108225108225,0.002994791895985514
9,0.12665146589279175,0.5892577171325684,0.4666666666666666,0.6212121212121212,0.002993409517435574
10,0.09992209821939468,0.4580284357070923,0.588235294117647,0.6699134199134199,0.002991865014621886
11,0.08259512484073639,0.40842312574386597,0.8181818181818182,0.8149350649350648,0.002990158556916589
12,0.07382689416408539,0.415441632270813,0.8750000000000001,0.8636363636363636,0.002988290331452
13,0.06893061101436615,0.44773876667022705,0.8750000000000001,0.8636363636363636,0.002986260543100094
14,0.0639251247048378,0.48330962657928467,0.8750000000000001,0.8636363636363636,0.0029840694144500383
15,0.05752064660191536,0.5118356943130493,0.8571428571428571,0.8409090909090908,0.0029817171857837803
16,0.05058307200670242,0.5309421420097351,0.8571428571428571,0.8409090909090908,0.0029792041150497007
17,0.04436509683728218,0.5420068502426147,0.8400000000000001,0.8181818181818181,0.002976530477834325
18,0.03946685045957565,0.5475020408630371,0.8400000000000001,0.8181818181818181,0.0029736965673321037
19,0.03585636988282204,0.5497742295265198,0.8400000000000001,0.8181818181818181,0.002970702694313258
20,0.03321943059563637,0.550640344619751,0.8400000000000001,0.8181818181818181,0.002967549187089702
21,0.03120008483529091,0.5513372421264648,0.8400000000000001,0.8181818181818181,0.0029642363914790405
22,0.029503220692276955,0.5525920987129211,0.8400000000000001,0.8181818181818181,0.0029607646707666435
23,0.027928078547120094,0.554724931716919,0.8400000000000001,0.8181818181818181,0.00295713440566581
24,0.026370372623205185,0.5577543377876282,0.8400000000000001,0.8181818181818181,0.002953345994276018
25,0.02480500563979149,0.561496913433075,0.8400000000000001,0.8181818181818181,0.002949399852039267
26,0.023257074877619743,0.565657913684845,0.8400000000000001,0.8181818181818181,0.002945296411694523
27,0.021771641448140144,0.5699043273925781,0.8400000000000001,0.8181818181818181,0.0029410361232302612
28,0.02039126306772232,0.5739206671714783,0.8400000000000001,0.8181818181818181,0.0029366194538351206
29,0.019144486635923386,0.577444851398468,0.8400000000000001,0.8181818181818181,0.002932046887846672
30,0.018043257296085358,0.5802868604660034,0.8400000000000001,0.8181818181818181,0.002927318926698304
31,0.017085373401641846,0.582335889339447,0.8400000000000001,0.8181818181818181,0.0029224360888642355
32,0.01625869981944561,0.5835558176040649,0.8400000000000001,0.8181818181818181,0.00291739890980266
33,0.015545216389000416,0.5839778780937195,0.8400000000000001,0.8181818181818181,0.0029122079418970256
34,0.014924422837793827,0.5836882591247559,0.8400000000000001,0.8181818181818181,0.0029068637543954597
35,0.014375983737409115,0.5828155875205994,0.8400000000000001,0.8181818181818181,0.002901366933348345
36,0.013881565071642399,0.5815172791481018,0.8400000000000001,0.8181818181818181,0.002895718081544054
37,0.013426127843558788,0.5799675583839417,0.8400000000000001,0.8181818181818181,0.002889917818442843
38,0.012998539954423904,0.5783445835113525,0.8400000000000001,0.8181818181818181,0.002883966780108924
39,0.012591594830155373,0.5768205523490906,0.8400000000000001,0.8181818181818181,0.0028778656191407125
40,0.012201487086713314,0.5755529403686523,0.8400000000000001,0.8181818181818181,0.002871615004599263
41,0.011826985515654087,0.5746772885322571,0.8400000000000001,0.8181818181818181,0.0028652156219348976
42,0.011468518525362015,0.5743029117584229,0.8400000000000001,0.8181818181818181,0.0028586681729120397
43,0.011127344332635403,0.5745102763175964,0.8400000000000001,0.8181818181818181,0.0028519733755322583
44,0.010804860852658749,0.5753509402275085,0.8400000000000001,0.8181818181818181,0.002845131963955529
45,0.01050216518342495,0.5768478512763977,0.8400000000000001,0.8181818181818181,0.002838144688419727
46,0.010219809599220753,0.5789989829063416,0.8400000000000001,0.8181818181818181,0.002831012315158354
47,0.009957713074982166,0.5817794799804688,0.8400000000000001,0.8181818181818181,0.0028237356263165134
48,0.009715178981423378,0.585145890712738,0.8400000000000001,0.8181818181818181,0.0028163154198651377
49,0.00949097890406847,0.5890401601791382,0.8400000000000001,0.8181818181818181,0.002808752509513482
50,0.0092834597453475,0.5933935642242432,0.8400000000000001,0.8181818181818181,0.002801047724619892
51,0.009090719744563103,0.5981302261352539,0.8400000000000001,0.8181818181818181,0.002793201910100857
52,0.008910742588341236,0.6031710505485535,0.8400000000000001,0.8181818181818181,0.002785215926338353
53,0.008741563186049461,0.6084361672401428,0.8400000000000001,0.8181818181818181,0.0027770906490854935
54,0.008581346832215786,0.6138483285903931,0.8235294117647058,0.7954545454545454,0.002768826969370493
55,0.008428506553173065,0.6193344593048096,0.8235294117647058,0.7954545454545454,0.0027604257933989554
56,0.008281811140477657,0.6248279213905334,0.8235294117647058,0.7954545454545454,0.0027518880424544983
57,0.008140281774103642,0.6302693486213684,0.8235294117647058,0.7954545454545454,0.0027432146527977246
58,0.00800332985818386,0.6356081366539001,0.8235294117647058,0.7954545454545454,0.002734406575563551
59,0.007870580069720745,0.640802264213562,0.8235294117647058,0.7954545454545454,0.002725464776656903
60,0.007741930894553661,0.6458191275596619,0.8235294117647058,0.7954545454545454,0.002716390236646797
61,0.007617325056344271,0.6506345868110657,0.8235294117647058,0.7954545454545454,0.0027071839506588053
62,0.007496885489672422,0.6552329659461975,0.8235294117647058,0.7954545454545454,0.0026978469282659314
63,0.0073806969448924065,0.6596061587333679,0.8235294117647058,0.7954545454545454,0.0026883801933779003
64,0.007268818560987711,0.6637529134750366,0.8235294117647058,0.7954545454545454,0.002678784784128872
65,0.007161266170442104,0.6676775217056274,0.8235294117647058,0.7954545454545454,0.002669061752763602
66,0.007057967595756054,0.6713894009590149,0.8235294117647058,0.7954545454545454,0.002659212165522047
67,0.006958785466849804,0.6749013662338257,0.8235294117647058,0.7954545454545454,0.0026492371025224437
68,0.006863513495773077,0.6782292127609253,0.8235294117647058,0.7954545454545454,0.002639137657642858
69,0.006771903485059738,0.6813903450965881,0.8235294117647058,0.7954545454545454,0.002628914938401232
70,0.006683664862066507,0.6844031810760498,0.8235294117647058,0.7954545454545454,0.0026185700658339305
71,0.006598506588488817,0.687286376953125,0.8235294117647058,0.7954545454545454,0.0026081041743728052
72,0.006516155321151018,0.6900580525398254,0.8235294117647058,0.7954545454545454,0.002597518411720796
73,0.006436345167458057,0.6927357912063599,0.8235294117647058,0.7954545454545454,0.0025868139387260677
74,0.00635883491486311,0.6953351497650146,0.8235294117647058,0.7954545454545454,0.002575991929254713
75,0.00628342991694808,0.6978707313537598,0.8235294117647058,0.7954545454545454,0.002565053570062023
76,0.006209994200617075,0.7003547549247742,0.8235294117647058,0.7954545454545454,0.0025540000606623483
77,0.006138383876532316,0.7027977705001831,0.8235294117647058,0.7954545454545454,0.0025428326131975544
78,0.0060685365460813046,0.7052085399627686,0.8235294117647058,0.7954545454545454,0.0025315524523041033
79,0.0060003651306033134,0.7075936794281006,0.8235294117647058,0.7954545454545454,0.0025201608149787516
80,0.005933850537985563,0.7099584341049194,0.8235294117647058,0.7954545454545454,0.002508658950442905
81,0.0058689299039542675,0.712306022644043,0.8235294117647058,0.7954545454545454,0.0024970481200056235
82,0.00580558693036437,0.7146387100219727,0.8235294117647058,0.7954545454545454,0.0024853295969253075
83,0.005743794143199921,0.7169572114944458,0.8235294117647058,0.7954545454545454,0.0024735046662700674
84,0.0056835198774933815,0.7192615270614624,0.8235294117647058,0.7954545454545454,0.002461574624776805
85,0.005624705459922552,0.7215507626533508,0.8235294117647058,0.7954545454545454,0.0024495407807090096
86,0.005567341577261686,0.723823606967926,0.8235294117647058,0.7954545454545454,0.002437404453713292
87,0.005511368624866009,0.7260780930519104,0.8235294117647058,0.7954545454545454,0.002425166974674671
88,0.005456726066768169,0.7283123135566711,0.8235294117647058,0.7954545454545454,0.0024128296855706276
89,0.005403389222919941,0.7305243015289307,0.8235294117647058,0.7954545454545454,0.00240039393932394
90,0.005351271480321884,0.7327117323875427,0.8235294117647058,0.7954545454545454,0.0023878610996543232
91,0.005300329532474279,0.7348729968070984,0.8235294117647058,0.7954545454545454,0.0023752325409288786
92,0.00525051960721612,0.7370063662528992,0.8235294117647058,0.7954545454545454,0.002362509648011382
93,0.005201779771596193,0.7391103506088257,0.8235294117647058,0.7954545454545454,0.002349693816110415
94,0.0051540653221309185,0.7411839962005615,0.8235294117647058,0.7954545454545454,0.0023367864506263665
95,0.0051073431968688965,0.7432262301445007,0.8235294117647058,0.7954545454545454,0.002323788966997316
96,0.005061573348939419,0.7452367544174194,0.8235294117647058,0.7954545454545454,0.0023107027905438105
97,0.005016718991100788,0.7472153306007385,0.8235294117647058,0.7954545454545454,0.002297529356312567
98,0.004972759168595076,0.7491620182991028,0.8235294117647058,0.7954545454545454,0.002284270108919099
99,0.004929665010422468,0.7510771751403809,0.8235294117647058,0.7954545454545454,0.002270926502389302
100,0.00488740298897028,0.7529610991477966,0.8235294117647058,0.7954545454545454,0.0022575000000000004
101,0.004845969844609499,0.7548145055770874,0.8235294117647058,0.7954545454545454,0.0022439920741184846
102,0.0048053269274532795,0.7566382884979248,0.8235294117647058,0.7954545454545454,0.0022304042060410476
103,0.0047654565423727036,0.7584333419799805,0.8076923076923077,0.7727272727272727,0.002216737885830546
104,0.0047263652086257935,0.7602004408836365,0.8076923076923077,0.7727272727272727,0.0022029946121529956
105,0.004688025917857885,0.7619407176971436,0.8076923076923077,0.7727272727272727,0.0021891758921132277
106,0.004650412127375603,0.7636551260948181,0.8076923076923077,0.7727272727272727,0.002175283241089618
107,0.00461351266130805,0.7653445601463318,0.8076923076923077,0.7727272727272727,0.002161318182567907
108,0.0045773000456392765,0.767009973526001,0.8076923076923077,0.7727272727272727,0.0021472822479741333
109,0.00454177800565958,0.7686522603034973,0.8076923076923077,0.7727272727272727,0.0021331769765066963
110,0.004506908357143402,0.7702722549438477,0.8076923076923077,0.7727272727272727,0.0021190039149675635
111,0.004472693428397179,0.7718705534934998,0.8076923076923077,0.7727272727272727,0.002104764617592649
112,0.004439116455614567,0.7734479904174805,0.8076923076923077,0.7727272727272727,0.002090460645881373
113,0.004406158346682787,0.7750049233436584,0.8076923076923077,0.7727272727272727,0.0020760935684254237
114,0.004373785573989153,0.7765421271324158,0.8076923076923077,0.7727272727272727,0.002061664960736747
115,0.0043420130386948586,0.7780598402023315,0.8076923076923077,0.7727272727272727,0.0020471764050747705
116,0.004310805816203356,0.7795584797859192,0.8076923076923077,0.7727272727272727,0.002032629490272896
117,0.0042801592499017715,0.7810385823249817,0.8076923076923077,0.7727272727272727,0.002018025811564258
118,0.004250082653015852,0.7825003266334534,0.8076923076923077,0.7727272727272727,0.002003366970406796
119,0.004220509901642799,0.783943772315979,0.8076923076923077,0.7727272727272727,0.001988654574307634
120,0.0041914815083146095,0.7853694558143616,0.8076923076923077,0.7727272727272727,0.0019738902366467966
121,0.004162959288805723,0.7867774367332458,0.8076923076923077,0.7727272727272727,0.0019590755765002883
122,0.0041349418461322784,0.7881680130958557,0.8076923076923077,0.7727272727272727,0.0019442122184625398
123,0.004107416141778231,0.7895411849021912,0.8076923076923077,0.7727272727272727,0.001929301792468255
124,0.004080366808921099,0.7908973097801208,0.8076923076923077,0.7727272727272727,0.0019143459336136688
125,0.004053804557770491,0.7922362685203552,0.8076923076923077,0.7727272727272727,0.0018993462819772429
126,0.004027691204100847,0.7935585379600525,0.8076923076923077,0.7727272727272727,0.0018843044824398084
127,0.0040020328015089035,0.7948642373085022,0.8076923076923077,0.7727272727272727,0.001869222184504192
128,0.003976820036768913,0.7961534261703491,0.8076923076923077,0.7727272727272727,0.0018541010421143232
129,0.003952042665332556,0.7974266409873962,0.8076923076923077,0.7727272727272727,0.0018389427134738654
130,0.003927699755877256,0.798683762550354,0.8076923076923077,0.7727272727272727,0.001823748860864372
131,0.003903784556314349,0.7999253273010254,0.8076923076923077,0.7727272727272727,0.0018085211504630014
132,0.0038802502676844597,0.8011513352394104,0.8076923076923077,0.7727272727272727,0.0017932612521598008
133,0.003857146482914686,0.8023619651794434,0.8076923076923077,0.7727272727272727,0.001777970839374581
134,0.003834429429844022,0.8035579919815063,0.8076923076923077,0.7727272727272727,0.0017626515888734115
135,0.003812100039795041,0.8047390580177307,0.8076923076923077,0.7727272727272727,0.0017473051805847425
136,0.0037901548203080893,0.8059058785438538,0.8076923076923077,0.7727272727272727,0.001731933297415181
137,0.003768580500036478,0.8070584535598755,0.8076923076923077,0.7727272727272727,0.0017165376250649416
138,0.0037473717238754034,0.8081972599029541,0.8076923076923077,0.7727272727272727,0.0017011198518429914
139,0.0037265268620103598,0.8093224167823792,0.8076923076923077,0.7727272727272727,0.0016856816684819066
140,0.0037060314789414406,0.8104344010353088,0.8076923076923077,0.7727272727272727,0.0016702247679524654
141,0.0036858951207250357,0.8115333914756775,0.8076923076923077,0.7727272727272727,0.0016547508452779936
142,0.0036660924088209867,0.8126193881034851,0.8076923076923077,0.7727272727272727,0.001639261597348488
143,0.0036466410383582115,0.8136927485466003,0.7924528301886793,0.75,0.0016237587227345327
144,0.0036274895537644625,0.8147538900375366,0.7924528301886793,0.75,0.00160824392150103
145,0.0036086805630475283,0.8158029317855835,0.7924528301886793,0.75,0.0015927188950207714
146,0.0035901747178286314,0.8168400526046753,0.7924528301886793,0.75,0.0015771853457878613
147,0.0035720018204301596,0.8178654909133911,0.7924528301886793,0.75,0.00156164497723102
148,0.0035541208926588297,0.8188794255256653,0.7924528301886793,0.75,0.0015460994935267848
149,0.003536548465490341,0.8198818564414978,0.7924528301886793,0.75,0.0015305505994126247
150,0.0035192680079489946,0.8208732008934021,0.7924528301886793,0.75,0.0015149999999999996
151,0.003502284176647663,0.8218535780906677,0.7924528301886793,0.75,0.0014994494005873748
152,0.0034855790436267853,0.8228229284286499,0.7924528301886793,0.75,0.0014839005064732152
153,0.00346915191039443,0.8237814903259277,0.7924528301886793,0.75,0.0014683550227689794
154,0.0034530158154666424,0.8247293829917908,0.7924528301886793,0.75,0.0014528146542121384
155,0.0034371388610452414,0.8256665468215942,0.7924528301886793,0.75,0.0014372811049792283
156,0.003421540604904294,0.826593279838562,0.7924528301886793,0.75,0.0014217560784989698
157,0.0034062094055116177,0.8275097012519836,0.7924528301886793,0.75,0.001406241277265467
158,0.0033911254722625017,0.8284155130386353,0.7924528301886793,0.75,0.0013907384026515112
159,0.003376306965947151,0.8293111324310303,0.7924528301886793,0.75,0.0013752491547220059
160,0.003361733164638281,0.8301965594291687,0.7924528301886793,0.75,0.0013597752320475345
161,0.003347405232489109,0.8310717344284058,0.7924528301886793,0.75,0.0013443183315180929
162,0.003333320841193199,0.8319366574287415,0.7924528301886793,0.75,0.0013288801481570079
163,0.0033194811549037695,0.8327916860580444,0.7924528301886793,0.75,0.0013134623749350577
