epoch,val_loss,val_accuracy,val_precision,val_recall,val_specificity,val_f1,val_balanced_accuracy,val_tp,val_tn,val_fp,val_fn
0,0.2130020260810852,0.9767441860465116,1.0,0.9523809523809523,1.0,0.975609756097561,0.9761904761904762,20,22,0,1
1,0.21145901083946228,0.9767441860465116,1.0,0.9523809523809523,1.0,0.975609756097561,0.9761904761904762,20,22,0,1
2,0.21114611625671387,0.9767441860465116,1.0,0.9523809523809523,1.0,0.975609756097561,0.9761904761904762,20,22,0,1
3,0.21194857358932495,0.9767441860465116,1.0,0.9523809523809523,1.0,0.975609756097561,0.9761904761904762,20,22,0,1
4,0.21374887228012085,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
5,0.21639969944953918,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
6,0.21973609924316406,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
7,0.2235911339521408,0.9069767441860465,1.0,0.8095238095238095,1.0,0.8947368421052632,0.9047619047619048,17,22,0,4
8,0.22780150175094604,0.9069767441860465,1.0,0.8095238095238095,1.0,0.8947368421052632,0.9047619047619048,17,22,0,4
9,0.2322106659412384,0.9069767441860465,1.0,0.8095238095238095,1.0,0.8947368421052632,0.9047619047619048,17,22,0,4
10,0.2366737723350525,0.9069767441860465,1.0,0.8095238095238095,1.0,0.8947368421052632,0.9047619047619048,17,22,0,4
11,0.24106153845787048,0.9069767441860465,1.0,0.8095238095238095,1.0,0.8947368421052632,0.9047619047619048,17,22,0,4
12,0.24526450037956238,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
13,0.24919451773166656,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
14,0.25278371572494507,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
15,0.2559816241264343,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
16,0.2587536573410034,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
17,0.2610788643360138,0.8604651162790697,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,15,22,0,6
18,0.26294827461242676,0.8604651162790697,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,15,22,0,6
19,0.2643626630306244,0.8604651162790697,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,15,22,0,6
20,0.2653310000896454,0.8604651162790697,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,15,22,0,6
21,0.26586905121803284,0.8604651162790697,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,15,22,0,6
22,0.2659980058670044,0.8604651162790697,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,15,22,0,6
23,0.2657431364059448,0.8604651162790697,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,15,22,0,6
24,0.26513269543647766,0.8604651162790697,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,15,22,0,6
25,0.26419684290885925,0.8604651162790697,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,15,22,0,6
26,0.26296648383140564,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
27,0.2614724040031433,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
28,0.2597445249557495,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
29,0.2578113377094269,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
30,0.25569960474967957,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
31,0.25343403220176697,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
32,0.2510373294353485,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
33,0.24853044748306274,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
34,0.24593238532543182,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
35,0.2432606965303421,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
36,0.24053160846233368,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
37,0.23776023089885712,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
38,0.23496070504188538,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
39,0.2321465015411377,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
40,0.2293303906917572,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
41,0.22652459144592285,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
42,0.22374077141284943,0.9069767441860465,1.0,0.8095238095238095,1.0,0.8947368421052632,0.9047619047619048,17,22,0,4
43,0.22099007666110992,0.9069767441860465,1.0,0.8095238095238095,1.0,0.8947368421052632,0.9047619047619048,17,22,0,4
44,0.2182830274105072,0.9069767441860465,1.0,0.8095238095238095,1.0,0.8947368421052632,0.9047619047619048,17,22,0,4
45,0.2156297117471695,0.9069767441860465,1.0,0.8095238095238095,1.0,0.8947368421052632,0.9047619047619048,17,22,0,4
46,0.21303941309452057,0.9069767441860465,1.0,0.8095238095238095,1.0,0.8947368421052632,0.9047619047619048,17,22,0,4
47,0.2105206847190857,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
48,0.20808133482933044,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
49,0.20572829246520996,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
50,0.20346760749816895,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
51,0.2013043761253357,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
52,0.19924265146255493,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
53,0.19728559255599976,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
54,0.1954353302717209,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
55,0.1936931163072586,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
56,0.1920592039823532,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
57,0.19053304195404053,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
58,0.1891133338212967,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
59,0.1877979040145874,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
60,0.18658415973186493,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
61,0.18546876311302185,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
62,0.1844480037689209,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
63,0.18351775407791138,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
64,0.18267369270324707,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
65,0.1819111406803131,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
66,0.18122541904449463,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
67,0.18061169981956482,0.9302325581395349,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,18,22,0,3
68,0.18006519973278046,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
69,0.1795811951160431,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
70,0.17915509641170502,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
71,0.1787823885679245,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
72,0.1784587949514389,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
73,0.17818020284175873,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
74,0.17794275283813477,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
75,0.17774274945259094,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
76,0.17757682502269745,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
77,0.1774417906999588,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
78,0.17733465135097504,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
79,0.17725272476673126,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
80,0.17719349265098572,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
81,0.17715467512607574,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
82,0.17713414132595062,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
83,0.17713002860546112,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
84,0.17714056372642517,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
85,0.177164226770401,0.9534883720930233,1.0,0.9047619047619048,1.0,0.9500000000000001,0.9523809523809523,19,22,0,2
86,0.1771995574235916,0.9302325581395349,0.95,0.9047619047619048,0.9545454545454546,0.9268292682926829,0.9296536796536796,19,21,1,2
87,0.17724527418613434,0.9302325581395349,0.95,0.9047619047619048,0.9545454545454546,0.9268292682926829,0.9296536796536796,19,21,1,2
88,0.1773003190755844,0.9302325581395349,0.95,0.9047619047619048,0.9545454545454546,0.9268292682926829,0.9296536796536796,19,21,1,2
89,0.17736360430717468,0.9302325581395349,0.95,0.9047619047619048,0.9545454545454546,0.9268292682926829,0.9296536796536796,19,21,1,2
90,0.1774342805147171,0.9302325581395349,0.95,0.9047619047619048,0.9545454545454546,0.9268292682926829,0.9296536796536796,19,21,1,2
91,0.1775115430355072,0.9302325581395349,0.95,0.9047619047619048,0.9545454545454546,0.9268292682926829,0.9296536796536796,19,21,1,2
92,0.17759469151496887,0.9302325581395349,0.95,0.9047619047619048,0.9545454545454546,0.9268292682926829,0.9296536796536796,19,21,1,2
