epoch,train_loss,val_loss,lr,val_accuracy,val_precision,val_recall,val_specificity,val_f1,val_balanced_accuracy,val_tp,val_tn,val_fp,val_fn
1,0.6400540232658386,3.867456704378128,0.0002999917754048268,0.5208333333333334,0.5208333333333334,1.0,0.0,0.684931506849315,0.5,25,0,23,0
2,0.5299124777317047,0.8950018386046091,0.0002999671025212268,0.5416666666666666,0.5319148936170213,1.0,0.043478260869565216,0.6944444444444444,0.5217391304347826,25,1,22,0
3,0.4714062035083771,0.6607648730278015,0.0002999259840548597,0.6458333333333334,0.7,0.56,0.7391304347826086,0.6222222222222222,0.6495652173913044,14,17,6,11
4,0.440172016620636,0.6294843355814616,0.00029986842451482874,0.625,0.8181818181818182,0.36,0.9130434782608695,0.5,0.6365217391304347,9,21,2,16
5,0.38962327837944033,0.5750067631403605,0.000299794430213186,0.7083333333333334,0.8235294117647058,0.56,0.8695652173913043,0.6666666666666666,0.7147826086956521,14,20,3,11
6,0.3529637545347214,0.5528625945250193,0.0002997040092642407,0.75,0.8421052631578947,0.64,0.8695652173913043,0.7272727272727272,0.7547826086956522,16,20,3,9
7,0.39182857871055604,0.5662778615951538,0.0002995971715836687,0.7708333333333334,0.85,0.68,0.8695652173913043,0.7555555555555556,0.7747826086956522,17,20,3,8
8,0.3359489619731903,0.5582925279935201,0.00029947392888742566,0.75,0.8095238095238095,0.68,0.8260869565217391,0.7391304347826089,0.7530434782608696,17,19,4,8
9,0.2729169845581055,0.5497778356075287,0.000299334294690462,0.8125,0.8076923076923077,0.84,0.782608695652174,0.8235294117647058,0.811304347826087,21,18,5,4
10,0.311433219909668,0.5539548794428507,0.00029917828430524096,0.8125,0.7857142857142857,0.88,0.7391304347826086,0.830188679245283,0.8095652173913044,22,17,6,3
11,0.29080265760421753,0.5232432583967844,0.0002990059148400594,0.8541666666666666,0.8214285714285714,0.92,0.782608695652174,0.8679245283018867,0.851304347826087,23,18,5,2
12,0.369847309589386,0.5912018219629923,0.0002988172051971717,0.8125,0.7857142857142857,0.88,0.7391304347826086,0.830188679245283,0.8095652173913044,22,17,6,3
13,0.28637659549713135,0.5766613185405731,0.0002986121760707165,0.8333333333333334,0.8148148148148148,0.88,0.782608695652174,0.8461538461538461,0.831304347826087,22,18,5,3
14,0.2742225736379623,0.5544610222180685,0.0002983908499444482,0.8333333333333334,0.8148148148148148,0.88,0.782608695652174,0.8461538461538461,0.831304347826087,22,18,5,3
15,0.215670844912529,0.5560653607050577,0.00029815325108927063,0.8541666666666666,0.8461538461538461,0.88,0.8260869565217391,0.8627450980392156,0.8530434782608696,22,19,4,3
16,0.24584875702857972,0.7851984451214472,0.0002978994055605757,0.8333333333333334,0.7575757575757576,1.0,0.6521739130434783,0.8620689655172413,0.8260869565217391,25,15,8,0
17,0.18608004450798035,0.8139572292566299,0.0002976293411953862,0.8333333333333334,0.7575757575757576,1.0,0.6521739130434783,0.8620689655172413,0.8260869565217391,25,15,8,0
18,0.19699303507804872,0.5921516815821329,0.00029734308760930326,0.875,0.8064516129032258,1.0,0.7391304347826086,0.8928571428571428,0.8695652173913043,25,17,6,0
19,0.19699367582798005,0.5388430058956146,0.0002970406761932582,0.875,0.8064516129032258,1.0,0.7391304347826086,0.8928571428571428,0.8695652173913043,25,17,6,0
20,0.20673809051513672,0.6629153589407603,0.00029672214011007076,0.8541666666666666,0.78125,1.0,0.6956521739130435,0.8771929824561403,0.8478260869565217,25,16,7,0
21,0.1853728175163269,0.7450612286726633,0.000296387514290812,0.8541666666666666,0.8,0.96,0.7391304347826086,0.8727272727272728,0.8495652173913043,24,17,6,1
22,0.19774208068847657,0.7163919309775034,0.0002960368354309739,0.8541666666666666,0.8,0.96,0.7391304347826086,0.8727272727272728,0.8495652173913043,24,17,6,1
23,0.1788819670677185,0.7844306826591492,0.00029567014198644527,0.7916666666666666,0.7272727272727273,0.96,0.6086956521739131,0.8275862068965517,0.7843478260869565,24,14,9,1
24,0.19529470205307006,0.8836304545402527,0.0002952874741692945,0.7916666666666666,0.7272727272727273,0.96,0.6086956521739131,0.8275862068965517,0.7843478260869565,24,14,9,1
25,0.15685672163963318,0.7234535763661066,0.0002948888739433601,0.8333333333333334,0.7741935483870968,0.96,0.6956521739130435,0.8571428571428571,0.8278260869565217,24,16,7,1
26,0.1768897920846939,0.5822655161221822,0.00029447438501964857,0.875,0.8275862068965517,0.96,0.782608695652174,0.888888888888889,0.8713043478260869,24,18,5,1
27,0.14092825651168822,0.5489684243996938,0.0002940440528515413,0.8333333333333334,0.7741935483870968,0.96,0.6956521739130435,0.8571428571428571,0.8278260869565217,24,16,7,1
28,0.17156124413013457,0.7589580516020457,0.00029359792462980993,0.8333333333333334,0.7575757575757576,1.0,0.6521739130434783,0.8620689655172413,0.8260869565217391,25,15,8,0
29,0.15554150938987732,0.8320993979771932,0.0002931360492774414,0.8541666666666666,0.78125,1.0,0.6956521739130435,0.8771929824561403,0.8478260869565217,25,16,7,0
30,0.1677094429731369,0.7588085929552714,0.0002926584774442729,0.875,0.8275862068965517,0.96,0.782608695652174,0.888888888888889,0.8713043478260869,24,18,5,1
31,0.15980935990810394,0.610000729560852,0.00029216526150143774,0.8541666666666666,0.8461538461538461,0.88,0.8260869565217391,0.8627450980392156,0.8530434782608696,22,19,4,3
32,0.137906751036644,0.5649097363154093,0.00029165645553562203,0.8333333333333334,0.84,0.84,0.8260869565217391,0.8399999999999999,0.8330434782608696,21,19,4,4
33,0.15388157963752747,0.6025577882925669,0.0002911321153431337,0.7916666666666666,0.7777777777777778,0.84,0.7391304347826086,0.8076923076923077,0.7895652173913044,21,17,6,4
34,0.18933699429035186,0.6525801618893942,0.00029059229842378357,0.8333333333333334,0.8148148148148148,0.88,0.782608695652174,0.8461538461538461,0.831304347826087,22,18,5,3
35,0.147158944606781,0.806268960237503,0.00029003706397458007,0.8333333333333334,0.7931034482758621,0.92,0.7391304347826086,0.851851851851852,0.8295652173913044,23,17,6,2
36,0.17016524076461792,0.6758728176355362,0.00028946647288323756,0.8333333333333334,0.7931034482758621,0.92,0.7391304347826086,0.851851851851852,0.8295652173913044,23,17,6,2
37,0.13702526688575745,0.5975562880436579,0.0002888805877214991,0.8958333333333334,0.8571428571428571,0.96,0.8260869565217391,0.9056603773584904,0.8930434782608696,24,19,4,1
38,0.1499292343854904,0.5688579777876536,0.00028827947273827497,0.875,0.8275862068965517,0.96,0.782608695652174,0.888888888888889,0.8713043478260869,24,18,5,1
39,0.151372030377388,0.6180390119552612,0.0002876631938525971,0.8541666666666666,0.8,0.96,0.7391304347826086,0.8727272727272728,0.8495652173913043,24,17,6,1
40,0.1319601610302925,0.6362622082233429,0.00028703181864639,0.8333333333333334,0.7931034482758621,0.92,0.7391304347826086,0.851851851851852,0.8295652173913044,23,17,6,2
41,0.14023550152778624,0.5809768338998159,0.0002863854163570602,0.8333333333333334,0.7931034482758621,0.92,0.7391304347826086,0.851851851851852,0.8295652173913044,23,17,6,2
42,0.14598945081233977,0.5151128023862839,0.0002857240578699029,0.875,0.8518518518518519,0.92,0.8260869565217391,0.8846153846153846,0.8730434782608696,23,19,4,2
43,0.1506585955619812,0.5554056813319524,0.000285047815710329,0.8125,0.7666666666666667,0.92,0.6956521739130435,0.8363636363636363,0.8078260869565217,23,16,7,2
44,0.15347737967967987,0.566920538743337,0.0002843567640359119,0.8541666666666666,0.8,0.96,0.7391304347826086,0.8727272727272728,0.8495652173913043,24,17,6,1
45,0.1461884558200836,0.6104769061009089,0.00028365097862825513,0.8125,0.75,0.96,0.6521739130434783,0.8421052631578947,0.8060869565217391,24,15,8,1
46,0.12777535170316695,0.617757111787796,0.00028293053688468214,0.8333333333333334,0.7741935483870968,0.96,0.6956521739130435,0.8571428571428571,0.8278260869565217,24,16,7,1
