epoch,train_loss,val_loss,lr,val_accuracy,val_precision,val_recall,val_specificity,val_f1,val_balanced_accuracy,val_tp,val_tn,val_fp,val_fn
1,0.7107565748518792,0.7178264260292053,0.0002999917754048268,0.46511627906976744,0.475,0.9047619047619048,0.045454545454545456,0.6229508196721311,0.4751082251082251,19,1,21,2
2,0.6044099736904752,0.6564492001089939,0.0002999671025212268,0.6511627906976745,1.0,0.2857142857142857,1.0,0.4444444444444445,0.6428571428571428,6,22,0,15
3,0.6079048462536024,0.6602738402610602,0.0002999259840548597,0.5581395348837209,1.0,0.09523809523809523,1.0,0.17391304347826084,0.5476190476190477,2,22,0,19
4,0.5252156119415725,0.6574107519415922,0.00029986842451482874,0.5581395348837209,1.0,0.09523809523809523,1.0,0.17391304347826084,0.5476190476190477,2,22,0,19
5,0.4441331953242205,0.616822458976923,0.000299794430213186,0.6046511627906976,1.0,0.19047619047619047,1.0,0.32,0.5952380952380952,4,22,0,17
6,0.4350109998730646,0.581633351569952,0.0002997040092642407,0.6976744186046512,1.0,0.38095238095238093,1.0,0.5517241379310345,0.6904761904761905,8,22,0,13
7,0.43958845605020935,0.4544089505838793,0.0002995971715836687,0.8604651162790697,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,15,22,0,6
8,0.3924408390902091,0.4268178995265517,0.00029947392888742566,0.8837209302325582,1.0,0.7619047619047619,1.0,0.8648648648648648,0.8809523809523809,16,22,0,5
9,0.3490096481813901,0.48517024932905684,0.000299334294690462,0.7906976744186046,0.9285714285714286,0.6190476190476191,0.9545454545454546,0.742857142857143,0.7867965367965368,13,21,1,8
10,0.3221930809642958,0.44299825956655103,0.00029917828430524096,0.7906976744186046,0.9285714285714286,0.6190476190476191,0.9545454545454546,0.742857142857143,0.7867965367965368,13,21,1,8
11,0.31236549995947577,0.3785430560278338,0.0002990059148400594,0.8372093023255814,0.9375,0.7142857142857143,0.9545454545454546,0.8108108108108109,0.8344155844155845,15,21,1,6
12,0.28224263674970984,0.37487663571224655,0.0002988172051971717,0.813953488372093,0.9333333333333333,0.6666666666666666,0.9545454545454546,0.7777777777777778,0.8106060606060606,14,21,1,7
13,0.33062149649081024,0.5822024747382762,0.0002986121760707165,0.7441860465116279,0.9166666666666666,0.5238095238095238,0.9545454545454546,0.6666666666666667,0.7391774891774892,11,21,1,10
14,0.2479315361251002,0.6497861063757608,0.0002983908499444482,0.7209302325581395,0.9090909090909091,0.47619047619047616,0.9545454545454546,0.6249999999999999,0.7153679653679654,10,21,1,11
15,0.30221586771633313,0.7248597103495931,0.00029815325108927063,0.6976744186046512,0.9,0.42857142857142855,0.9545454545454546,0.5806451612903225,0.6915584415584416,9,21,1,12
16,0.26218751893527265,0.595138362673826,0.0002978994055605757,0.7906976744186046,0.9285714285714286,0.6190476190476191,0.9545454545454546,0.742857142857143,0.7867965367965368,13,21,1,8
17,0.30871063557224,0.4873426528864129,0.0002976293411953862,0.813953488372093,0.9333333333333333,0.6666666666666666,0.9545454545454546,0.7777777777777778,0.8106060606060606,14,21,1,7
18,0.2937047723410786,0.5188648631406385,0.00029734308760930326,0.813953488372093,0.9333333333333333,0.6666666666666666,0.9545454545454546,0.7777777777777778,0.8106060606060606,14,21,1,7
19,0.21328933860944665,0.49582595187564227,0.0002970406761932582,0.8372093023255814,0.9375,0.7142857142857143,0.9545454545454546,0.8108108108108109,0.8344155844155845,15,21,1,6
20,0.2380028472862382,0.6278521002725114,0.00029672214011007076,0.813953488372093,0.8823529411764706,0.7142857142857143,0.9090909090909091,0.7894736842105262,0.8116883116883117,15,20,2,6
21,0.2542214454084203,0.6585520200951155,0.000296387514290812,0.7674418604651163,0.8666666666666667,0.6190476190476191,0.9090909090909091,0.7222222222222222,0.7640692640692641,13,20,2,8
22,0.18097552743510922,0.7990709307581879,0.0002960368354309739,0.7441860465116279,0.9166666666666666,0.5238095238095238,0.9545454545454546,0.6666666666666667,0.7391774891774892,11,21,1,10
23,0.21478232179862866,0.6953681097474209,0.00029567014198644527,0.7674418604651163,0.9230769230769231,0.5714285714285714,0.9545454545454546,0.7058823529411765,0.762987012987013,12,21,1,9
24,0.19467147623283276,1.0206653683684592,0.0002952874741692945,0.6976744186046512,0.9,0.42857142857142855,0.9545454545454546,0.5806451612903225,0.6915584415584416,9,21,1,12
25,0.20350551022135693,1.145544831142869,0.0002948888739433601,0.6511627906976745,0.875,0.3333333333333333,0.9545454545454546,0.48275862068965514,0.6439393939393939,7,21,1,14
26,0.1660006180189658,1.2247011384298636,0.00029447438501964857,0.627906976744186,0.8571428571428571,0.2857142857142857,0.9545454545454546,0.42857142857142855,0.6201298701298701,6,21,1,15
27,0.20153360587099325,1.2659840278847272,0.0002940440528515413,0.627906976744186,0.8571428571428571,0.2857142857142857,0.9545454545454546,0.42857142857142855,0.6201298701298701,6,21,1,15
28,0.15530790194221164,0.8960325842679933,0.00029359792462980993,0.7674418604651163,0.9230769230769231,0.5714285714285714,0.9545454545454546,0.7058823529411765,0.762987012987013,12,21,1,9
29,0.20232728274836057,0.5855039801708487,0.0002931360492774414,0.813953488372093,0.9333333333333333,0.6666666666666666,0.9545454545454546,0.7777777777777778,0.8106060606060606,14,21,1,7
30,0.172642830921256,0.4084750296071518,0.0002926584774442729,0.813953488372093,0.8095238095238095,0.8095238095238095,0.8181818181818182,0.8095238095238095,0.8138528138528138,17,18,4,4
31,0.20115158609721973,0.571741895620213,0.00029216526150143774,0.8372093023255814,0.9375,0.7142857142857143,0.9545454545454546,0.8108108108108109,0.8344155844155845,15,21,1,6
32,0.18560718453448752,1.1739635772483294,0.00029165645553562203,0.7441860465116279,0.9166666666666666,0.5238095238095238,0.9545454545454546,0.6666666666666667,0.7391774891774892,11,21,1,10
33,0.14296610178290933,0.8649581504422564,0.0002911321153431337,0.813953488372093,0.8823529411764706,0.7142857142857143,0.9090909090909091,0.7894736842105262,0.8116883116883117,15,20,2,6
34,0.21147663437801859,0.6543727835943532,0.00029059229842378357,0.8372093023255814,0.9375,0.7142857142857143,0.9545454545454546,0.8108108108108109,0.8344155844155845,15,21,1,6
35,0.2123829759117486,0.7973813996758572,0.00029003706397458007,0.7906976744186046,0.875,0.6666666666666666,0.9090909090909091,0.7567567567567567,0.7878787878787878,14,20,2,7
36,0.1617515756600145,1.0836712704148403,0.00028946647288323756,0.7441860465116279,0.9166666666666666,0.5238095238095238,0.9545454545454546,0.6666666666666667,0.7391774891774892,11,21,1,10
37,0.17373732553012128,1.159714978794719,0.0002888805877214991,0.7209302325581395,0.8461538461538461,0.5238095238095238,0.9090909090909091,0.6470588235294118,0.7164502164502164,11,20,2,10
38,0.23920959925306015,1.3110702730888544,0.00028827947273827497,0.6976744186046512,0.7857142857142857,0.5238095238095238,0.8636363636363636,0.6285714285714286,0.6937229437229437,11,19,3,10
39,0.16784681120644446,0.8415615752685902,0.0002876631938525971,0.7441860465116279,0.8571428571428571,0.5714285714285714,0.9090909090909091,0.6857142857142857,0.7402597402597402,12,20,2,9
40,0.14649030263873114,0.8363108856733455,0.00028703181864639,0.7674418604651163,0.9230769230769231,0.5714285714285714,0.9545454545454546,0.7058823529411765,0.762987012987013,12,21,1,9
41,0.1421576159587805,0.9885709507520809,0.0002863854163570602,0.7674418604651163,1.0,0.5238095238095238,1.0,0.6875000000000001,0.7619047619047619,11,22,0,10
42,0.14844471378170926,1.087212227111639,0.0002857240578699029,0.7441860465116279,1.0,0.47619047619047616,1.0,0.6451612903225806,0.7380952380952381,10,22,0,11
43,0.13928838333357935,0.8230956889862238,0.000285047815710329,0.7674418604651163,0.9230769230769231,0.5714285714285714,0.9545454545454546,0.7058823529411765,0.762987012987013,12,21,1,9
44,0.21804987693178482,0.8806028379950412,0.0002843567640359119,0.7674418604651163,0.9230769230769231,0.5714285714285714,0.9545454545454546,0.7058823529411765,0.762987012987013,12,21,1,9
45,0.21479507978411688,0.7391918398613153,0.00028365097862825513,0.813953488372093,0.9333333333333333,0.6666666666666666,0.9545454545454546,0.7777777777777778,0.8106060606060606,14,21,1,7
46,0.2734758836635645,1.0262746783189995,0.00028293053688468214,0.7441860465116279,0.9166666666666666,0.5238095238095238,0.9545454545454546,0.6666666666666667,0.7391774891774892,11,21,1,10
47,0.15575575828552246,0.8871045944302581,0.00028219551780974875,0.7674418604651163,0.9230769230769231,0.5714285714285714,0.9545454545454546,0.7058823529411765,0.762987012987013,12,21,1,9
