epoch,train_loss,val_loss,val_f1,val_balanced_accuracy,learning_rate
1,0.6783912777900696,0.5573023557662964,0.8070175438596492,0.7643478260869565,0.002999918576507786
2,0.5763171911239624,0.47661471366882324,0.8235294117647058,0.811304347826087,0.002999674314960146
3,0.4361930787563324,0.4415224492549896,0.8444444444444444,0.8582608695652174,0.002999267242143112
4,0.34050554037094116,0.4149388372898102,0.8181818181818181,0.8382608695652174,0.002998697402696805
5,0.30640023946762085,0.3839229345321655,0.7999999999999999,0.8165217391304347,0.0029979648591105424
6,0.2593470513820648,0.3507903516292572,0.8260869565217391,0.8365217391304347,0.0029970696917159837
7,0.20982512831687927,0.32139095664024353,0.92,0.9165217391304348,0.0029960119986783204
8,0.178949236869812,0.2980717122554779,0.9411764705882353,0.9365217391304348,0.002994791895985514
9,0.16169625520706177,0.2792222201824188,0.9411764705882353,0.9365217391304348,0.002993409517435574
10,0.14790979027748108,0.2623947858810425,0.92,0.9165217391304348,0.002991865014621886
11,0.13302811980247498,0.2462083101272583,0.92,0.9165217391304348,0.002990158556916589
12,0.11729888617992401,0.2305029183626175,0.92,0.9165217391304348,0.002988290331452
13,0.10256920009851456,0.21574194729328156,0.9411764705882353,0.9365217391304348,0.002986260543100094
14,0.09014087915420532,0.20244227349758148,0.9411764705882353,0.9365217391304348,0.0029840694144500383
15,0.08026000112295151,0.19090360403060913,0.9411764705882353,0.9365217391304348,0.0029817171857837803
16,0.07249248027801514,0.18119044601917267,0.9411764705882353,0.9365217391304348,0.0029792041150497007
17,0.06618164479732513,0.17322905361652374,0.9411764705882353,0.9365217391304348,0.002976530477834325
18,0.060728274285793304,0.16690337657928467,0.9411764705882353,0.9365217391304348,0.0029736965673321037
19,0.05572418123483658,0.16209588944911957,0.96,0.9582608695652174,0.002970702694313258
20,0.05098208039999008,0.15868225693702698,0.96,0.9582608695652174,0.002967549187089702
21,0.04648805409669876,0.15651439130306244,0.96,0.9582608695652174,0.0029642363914790405
22,0.04231735318899155,0.1554156243801117,0.96,0.9582608695652174,0.0029607646707666435
23,0.03855668380856514,0.15518830716609955,0.96,0.9582608695652174,0.00295713440566581
24,0.03525794297456741,0.15562444925308228,0.96,0.9582608695652174,0.002953345994276018
25,0.03242496773600578,0.15651467442512512,0.96,0.9582608695652174,0.002949399852039267
26,0.0300217866897583,0.15765471756458282,0.96,0.9582608695652174,0.002945296411694523
27,0.027988940477371216,0.15885061025619507,0.9411764705882353,0.9365217391304348,0.0029410361232302612
28,0.026259083300828934,0.1599239856004715,0.9411764705882353,0.9365217391304348,0.0029366194538351206
